"K","n","p","n_rep","info_gain_mean","info_gain_sd","info_gain_mcse","delta_tr_mean","delta_tr_sd","delta_tr_mcse","radius_prop_mean","radius_prop_sd","radius_prop_mcse","mean_eta_B_waba_mean","mean_eta_B_waba_sd","mean_eta_B_waba_mcse","mean_E_waba_mean","mean_E_waba_sd","mean_E_waba_mcse","mean_eta_B_int_mean","mean_eta_B_int_sd","mean_eta_B_int_mcse","mean_E_int_mean","mean_E_int_sd","mean_E_int_mcse","mean_delta_eta_mean","mean_delta_eta_sd","mean_delta_eta_mcse","mean_pi_R_mean","mean_pi_R_sd","mean_pi_R_mcse","mean_E_R_het_int_mean","mean_E_R_het_int_sd","mean_E_R_het_int_mcse","mean_r_R_billard_mean","mean_r_R_billard_sd","mean_r_R_billard_mcse","mean_r_R_het_signed_mean","mean_r_R_het_signed_sd","mean_r_R_het_signed_mcse","prop_r_R_het_positive_mean","prop_r_R_het_positive_sd","prop_r_R_het_positive_mcse","prop_r_R_het_negative_mean","prop_r_R_het_negative_sd","prop_r_R_het_negative_mcse","prop_r_R_het_undefined_mean","prop_r_R_het_undefined_sd","prop_r_R_het_undefined_mcse","level5_mode","scenario","level5_note","equivocal_within_deg","equivocal_between_deg","equivocal_within_threshold","equivocal_between_threshold"
5,500,2,100,56.0680100615397,33.6725495698638,3.36725495698638,0.660657718735959,0.0286726103923954,0.00286726103923954,0.977093106288347,0.0105797302563482,0.00105797302563482,0.0831787879122025,0.0205176228602869,0.00205176228602869,0.0835798404219242,0.0207750787984186,0.00207750787984186,0.504354622607788,0.00203812496836105,0.000203812496836105,0.584097417079723,0.00317487190000884,0.000317487190000884,0.421175834695586,0.0185272268450489,0.00185272268450489,0.977204433386385,0.0105045839467621,0.00105045839467621,0.0340980871810067,0.00906219089603172,0.000906219089603172,0.996497304175053,0.00238234686625858,0.000238234686625858,0.0619412685731042,0.5375986188905,0.05375986188905,0.55,0.5,0.05,0.45,0.5,0.05,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
5,500,5,100,50.4141495044306,21.9472658499407,2.19472658499407,1.65129927419114,0.0504844098113846,0.00504844098113846,0.976780306255537,0.00919767681737001,0.000919767681737001,0.0832598646103941,0.0168059466881774,0.00168059466881774,0.0836740323581359,0.0170448857730516,0.00170448857730516,0.504398407538378,0.00175889442351718,0.000175889442351718,0.584167828008023,0.00274518531321056,0.000274518531321056,0.421138542927984,0.0150854877291503,0.00150854877291503,0.976998994414637,0.00901748731573732,0.000901748731573732,0.0335650246881713,0.00510371078149247,0.000510371078149247,0.99665605999657,0.00100363705819764,0.000100363705819764,0.106501360932085,0.202049432807857,0.0202049432807857,0.587,0.179592692929126,0.0179592692929126,0.413,0.179592692929126,0.0179592692929126,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
5,500,10,100,48.0369410593091,18.3171418781301,1.83171418781301,3.30558547001033,0.0913199498585534,0.00913199498585534,0.976723757797559,0.00766408501533751,0.000766408501533751,0.0831915881433908,0.014056621374865,0.0014056621374865,0.0836113701202193,0.0142580122542119,0.00142580122542119,0.504418371028448,0.00146895998396125,0.000146895998396125,0.584199619286116,0.00229223572552695,0.000229223572552695,0.421226782885057,0.012611409398398,0.0012611409398398,0.976902784669905,0.00753469686496758,0.000753469686496758,0.0337947685344057,0.00413327003625338,0.000413327003625338,0.996597928490502,0.000721847667198529,7.21847667198529e-05,0.103949672229433,0.132721842138407,0.0132721842138407,0.587111111111111,0.120570618204897,0.0120570618204897,0.412888888888889,0.120570618204897,0.0120570618204897,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
5,500,50,100,45.09322755636,10.6288985222625,1.06288985222625,16.5379932245899,0.407359106239159,0.0407359106239159,0.976550550659877,0.00585736439747497,0.000585736439747497,0.0839292315715439,0.0108024892990159,0.00108024892990159,0.0843473601487197,0.0109600611679525,0.00109600611679525,0.504451531067526,0.00112999746902303,0.000112999746902303,0.584249640999028,0.00176320241349364,0.000176320241349364,0.420522299495982,0.00968165536439182,0.000968165536439182,0.976716548106812,0.00579681747554072,0.000579681747554073,0.034463001753916,0.00236129347164939,0.000236129347164939,0.996467007854071,0.000357939471059954,3.57939471059954e-05,0.103482355291306,0.0738171063621611,0.00738171063621611,0.58690612244898,0.0626915197453976,0.00626915197453976,0.41309387755102,0.0626915197453976,0.00626915197453976,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
5,1000,2,100,129.113055170764,119.832353342843,11.9832353342843,0.663329366751011,0.0229087971402932,0.00229087971402932,0.98829663853202,0.00674981079853412,0.000674981079853412,0.0585682566817307,0.0176950672352485,0.00176950672352485,0.0587158253144303,0.0178150860683375,0.00178150860683375,0.502207752787559,0.00127735261549493,0.000127735261549493,0.580761048289328,0.00198077460286007,0.000198077460286007,0.443639496105828,0.01645533755723,0.001645533755723,0.988344575897789,0.00667085541783354,0.000667085541783354,0.0242910906996014,0.00603001861457752,0.000603001861457752,0.998103343076056,0.00127975074761773,0.000127975074761773,0.0401847429150277,0.483144202809043,0.0483144202809043,0.51,0.502418393795691,0.0502418393795691,0.49,0.502418393795691,0.0502418393795691,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
5,1000,5,100,103.938652124497,43.5244247893161,4.35244247893161,1.6581850244347,0.0388151747971991,0.0038815174797199,0.988730341761205,0.00455720314289412,0.000455720314289412,0.0578145091876966,0.0120457872646371,0.00120457872646371,0.0579535012631852,0.0121276564532543,0.00121276564532543,0.502132481104864,0.000868947251664264,8.68947251664264e-05,0.580644179699031,0.00134677445381665,0.000134677445381665,0.444317971917167,0.0111925222790691,0.00111925222790691,0.988736220361581,0.00454441711397309,0.000454441711397309,0.0242577020239311,0.00392358065702211,0.000392358065702211,0.998218985585463,0.000598876189388811,5.98876189388811e-05,0.0834597720065651,0.194817366284818,0.0194817366284818,0.58,0.201509455376319,0.0201509455376319,0.42,0.201509455376319,0.0201509455376319,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
5,1000,10,100,94.0357814662272,30.1912377733146,3.01912377733146,3.31531551059812,0.0651892726675707,0.00651892726675707,0.988211432865029,0.00398770815047018,0.000398770815047018,0.059083049257733,0.0101722699096993,0.00101722699096993,0.0592322115767508,0.0102462028494529,0.00102462028494529,0.502228096244149,0.000758708692891652,7.58708692891652e-05,0.580792562555279,0.0011763695571592,0.00011763695571592,0.443145046986416,0.00942591198075255,0.000942591198075255,0.988237994922495,0.003963455774648,0.0003963455774648,0.0239657680037275,0.00306480019647899,0.000306480019647899,0.99827440821802,0.000401789643318648,4.01789643318648e-05,0.0985109476046157,0.131234342959472,0.0131234342959472,0.583111111111111,0.122741271088345,0.0122741271088345,0.416888888888889,0.122741271088345,0.0122741271088345,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
5,1000,50,100,89.4711628374771,21.3348772402463,2.13348772402463,16.567254720333,0.252532098178942,0.0252532098178942,0.988069319366821,0.00337803811425004,0.000337803811425004,0.0593780917884041,0.00837152226263708,0.000837152226263708,0.0595290297519975,0.00843704850331612,0.000843704850331612,0.502250377303609,0.000642876980133481,6.42876980133481e-05,0.580826958614657,0.000996937156166743,9.96937156166743e-05,0.442872285515205,0.00773193621809995,0.000773193621809995,0.988120195823164,0.0033566118443198,0.00033566118443198,0.024265470355819,0.00169359347601203,0.000169359347601203,0.998225138888607,0.000172498382652248,1.72498382652248e-05,0.0979802713349962,0.0776093499589651,0.00776093499589651,0.582857142857143,0.0662490167549843,0.00662490167549843,0.417142857142857,0.0662490167549843,0.00662490167549843,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
10,100,2,100,5.01479922105002,2.01058772084436,0.201058772084436,0.608876187246176,0.0715938569135915,0.00715938569135915,0.775914842195529,0.0700653792109451,0.00700653792109451,0.290949074304069,0.0543798481863458,0.00543798481863458,0.306850045509469,0.0629839977233918,0.00629839977233918,0.548860180556923,0.0171950440550248,0.00171950440550248,0.657636766267444,0.0300146137700471,0.00300146137700471,0.257911106252854,0.0373773661239321,0.00373773661239321,0.778475176821092,0.0677063732268474,0.00677063732268474,0.125374760471982,0.0193448849420129,0.00193448849420129,0.959205219394243,0.0172869693534717,0.00172869693534717,0.163280331746289,0.323222364894391,0.0323222364894391,0.73,0.446196043338474,0.0446196043338474,0.27,0.446196043338474,0.0446196043338474,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
10,100,5,100,4.59336461649824,1.05830503304687,0.105830503304687,1.51045613423918,0.137606098006224,0.0137606098006224,0.772140732817526,0.0466121627586887,0.00466121627586887,0.29291538588296,0.0361422040339291,0.00361422040339291,0.308839324292179,0.0420269352025662,0.00420269352025662,0.549240950877388,0.0116022961248814,0.00116022961248814,0.658192641886565,0.0203135052036413,0.00203135052036413,0.256325564994428,0.0246864345689279,0.00246864345689279,0.776425647911633,0.0453879956618299,0.00453879956618299,0.12515548936327,0.0137420914197232,0.00137420914197232,0.956974392267056,0.0102669115928354,0.00102669115928354,0.125484339617242,0.152357163400334,0.0152357163400334,0.647,0.186653138037896,0.0186653138037896,0.353,0.186653138037896,0.0186653138037896,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
10,100,10,100,4.57305733142108,0.79886890855445,0.079886890855445,3.01527377556501,0.218520909622837,0.0218520909622837,0.774956632618588,0.0378553407669538,0.00378553407669538,0.290478278913257,0.0294495674622309,0.00294495674622309,0.306022251031055,0.034198311150566,0.0034198311150566,0.548478979998215,0.00941621498840981,0.000941621498840981,0.656868834673778,0.016432184364603,0.0016432184364603,0.258000701084958,0.0201062236705657,0.00201062236705657,0.779460461794203,0.0370125519235971,0.00370125519235971,0.125186883030044,0.0103359146850989,0.00103359146850989,0.95642021574716,0.00699417054448651,0.000699417054448651,0.115085969361375,0.10537277112304,0.010537277112304,0.634888888888889,0.119200688296191,0.0119200688296191,0.365111111111111,0.119200688296191,0.0119200688296191,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
10,100,50,100,4.52118227075584,0.640638664922728,0.0640638664922728,15.0934874985293,0.885285125757483,0.0885285125757483,0.774309751581341,0.0325992466946199,0.00325992466946199,0.290826943591306,0.0250564543910402,0.00250564543910402,0.306469288591845,0.0293040584758161,0.00293040584758161,0.548609643916683,0.0081414092682473,0.00081414092682473,0.657119027108033,0.0142721734220038,0.00142721734220038,0.257782700325377,0.0169393222357141,0.00169393222357141,0.779034170240499,0.0316698290692261,0.00316698290692261,0.12479823826796,0.00543175437967095,0.000543175437967095,0.95690821318257,0.00288476150129438,0.000288476150129438,0.118435544074938,0.0588953564919713,0.00588953564919713,0.640228571428571,0.0662323596417697,0.00662323596417697,0.359771428571429,0.0662323596417697,0.00662323596417697,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
10,200,2,100,9.2754458593785,3.28351163207109,0.328351163207109,0.633264985538174,0.0433721278827204,0.00433721278827204,0.879305026086607,0.040516050814366,0.0040516050814366,0.204354102052134,0.0376266821851326,0.00376266821851326,0.209682546015422,0.0406003736373434,0.00406003736373434,0.524545197064775,0.00890413114573493,0.000890413114573493,0.616368908026998,0.0146421674169412,0.00146421674169412,0.32019109501264,0.0288368962692764,0.00288368962692764,0.879982725318098,0.0399091214758307,0.00399091214758306,0.0868356178120569,0.0139223338451638,0.00139223338451638,0.979794458362053,0.00885918487580605,0.000885918487580605,0.131260196893313,0.334530784595281,0.0334530784595281,0.69,0.464823198711732,0.0464823198711732,0.31,0.464823198711732,0.0464823198711732,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
10,200,5,100,8.72461340603275,2.08742534133625,0.208742534133625,1.57929754105285,0.0750316574693179,0.00750316574693179,0.879198765622043,0.0274115701592364,0.00274115701592364,0.204176303596001,0.0252334930617755,0.00252334930617755,0.209393891237766,0.0271720469508634,0.00271720469508634,0.524375498773642,0.00589824570823323,0.000589824570823323,0.61606237779106,0.00966908293024465,0.000966908293024465,0.320199195177641,0.0193836095332339,0.00193836095332339,0.88055952177146,0.0266099609807526,0.00266099609807526,0.086506523032475,0.00942963045566082,0.000942963045566082,0.979315692006925,0.00490543852180518,0.000490543852180518,0.112303586448402,0.149644913244605,0.0149644913244605,0.639,0.206898696726371,0.0206898696726371,0.361,0.206898696726371,0.0206898696726371,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
10,200,10,100,8.39701368073788,1.73255859631068,0.173255859631068,3.16070224976031,0.119531462031918,0.0119531462031918,0.876204653347103,0.0240591882426739,0.00240591882426739,0.206847226998848,0.0223032155236943,0.00223032155236943,0.21224857995367,0.0240194838790338,0.00240194838790338,0.524979478638963,0.00521991500825746,0.000521991500825746,0.617041487847907,0.00854918434806979,0.000854918434806979,0.318132251640115,0.0171122525011809,0.00171122525011809,0.877771979027988,0.0235802593657325,0.00235802593657325,0.0858370012687258,0.00622824033620237,0.000622824033620237,0.979527210635462,0.00264880445786726,0.000264880445786726,0.110335233943754,0.100612965991781,0.0100612965991781,0.635777777777778,0.121834708607498,0.0121834708607498,0.364222222222222,0.121834708607498,0.0121834708607498,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
10,200,50,100,8.31171332064126,1.27655870585626,0.127655870585626,15.8455731139406,0.526122168691237,0.0526122168691237,0.876748340543757,0.0197520852530209,0.00197520852530209,0.206258088392983,0.0181152250535654,0.00181152250535654,0.211609913852518,0.019553048248245,0.0019553048248245,0.52483430507585,0.00428435464788238,0.000428435464788238,0.616803555662053,0.00702924557364158,0.000702924557364158,0.318576216682867,0.0138449422872988,0.00138449422872988,0.878422305962598,0.0192716284666158,0.00192716284666158,0.0859499700209367,0.00364649925173589,0.000364649925173589,0.979472723404702,0.00135944986210767,0.000135944986210767,0.115592605802286,0.0595167266359143,0.00595167266359143,0.638277551020408,0.0689799353263329,0.00689799353263329,0.361722448979592,0.0689799353263329,0.00689799353263329,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
10,500,2,100,22.9468600783257,8.29476454600258,0.829476454600258,0.654622347021964,0.0319629961742078,0.00319629961742078,0.951394122501547,0.0161159778916931,0.00161159778916931,0.126269396439476,0.0215520823905117,0.00215520823905117,0.127460100006827,0.0221785026356596,0.00221785026356596,0.50938180372343,0.00322749607594254,0.000322749607594254,0.591962839235763,0.00509621213084568,0.000509621213084568,0.383112407283954,0.0183714353576397,0.00183714353576397,0.951611191244308,0.0160223221728783,0.00160223221728783,0.0539422829419582,0.0087127838706905,0.00087127838706905,0.991833528088609,0.00386461502780851,0.000386461502780851,0.112287675688663,0.335755686709197,0.0335755686709197,0.63,0.48523658709391,0.048523658709391,0.37,0.48523658709391,0.048523658709391,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
10,500,5,100,20.5626790365698,4.99542120794839,0.499542120794839,1.63511627371198,0.0558861475562308,0.00558861475562308,0.948629051740888,0.0118972121582844,0.00118972121582844,0.129996437799143,0.0155882073905039,0.00155882073905039,0.13129248467183,0.0160527381522626,0.00160527381522626,0.509932575624293,0.00236673959231763,0.000236673959231763,0.592830017767534,0.00373519138233273,0.000373519138233273,0.379936137825149,0.0132419965129441,0.00132419965129441,0.948858172990239,0.011759549404288,0.0011759549404288,0.053967045034357,0.0052991100790887,0.00052991100790887,0.992001095680566,0.00179503096303243,0.000179503096303243,0.126410850280623,0.144564708206288,0.0144564708206288,0.652,0.197192414876558,0.0197192414876558,0.348,0.197192414876558,0.0197192414876558,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
10,500,10,100,20.1826034228097,4.45121779979637,0.445121779979637,3.26881149400001,0.0893919628812258,0.00893919628812257,0.948134747435441,0.0109790771520262,0.00109790771520262,0.13018591521106,0.0143665759430154,0.00143665759430155,0.131509896305536,0.014796754692212,0.0014796754692212,0.510017487525356,0.00217638396335563,0.000217638396335563,0.592967881820212,0.0034360174383619,0.00034360174383619,0.379831572314297,0.0122074849320632,0.00122074849320632,0.948469806256445,0.0108042413985296,0.00108042413985296,0.0536753347711868,0.00394629450555945,0.000394629450555945,0.991948553037836,0.00120820266274672,0.000120820266274672,0.11392589548164,0.0904428305689838,0.00904428305689838,0.632444444444444,0.109296974601037,0.0109296974601037,0.367555555555556,0.109296974601037,0.0109296974601037,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
10,500,50,100,19.7319017541659,2.8103840204233,0.28103840204233,16.3062035010656,0.385041184161526,0.0385041184161526,0.948234354439496,0.00783616200634538,0.000783616200634538,0.130238540191216,0.010322371742971,0.0010322371742971,0.131550471010982,0.0106321761721336,0.00106321761721336,0.509996759643335,0.00156050389832384,0.000156050389832384,0.592932127756031,0.00246324145551083,0.000246324145551083,0.379758219452119,0.00876842277279294,0.000876842277279294,0.948546947815356,0.00775061614650665,0.000775061614650665,0.0537568351840942,0.00209297450915421,0.000209297450915421,0.992001483686007,0.0005301926642072,5.301926642072e-05,0.121088358460983,0.0622670782855964,0.00622670782855964,0.64490612244898,0.0735087271850943,0.00735087271850943,0.35509387755102,0.0735087271850943,0.00735087271850943,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
10,1000,2,100,39.7901911734563,14.3835821017312,1.43835821017312,0.660876488307872,0.0207119061214042,0.00207119061214042,0.971911955341826,0.00915040454676522,0.000915040454676522,0.0951145435991323,0.0160406634576501,0.00160406634576501,0.0956241745607858,0.0162858603445804,0.00162858603445804,0.505358094338608,0.00176783919341531,0.000176783919341531,0.585654209346529,0.00275759113320307,0.000275759113320307,0.410243550739476,0.0142955082929477,0.00142955082929477,0.971972060111481,0.00907496390017234,0.000907496390017234,0.0368126313869784,0.00637406848762795,0.000637406848762795,0.996209975182125,0.00163068376659006,0.000163068376659006,0.100979274072084,0.308173741425259,0.0308173741425259,0.62,0.487831731214563,0.0487831731214563,0.38,0.487831731214563,0.0487831731214563,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
10,1000,5,100,38.7499428169092,9.76360686580377,0.976360686580377,1.64737051596864,0.0375672150708218,0.00375672150708218,0.972545309439154,0.00698068210589092,0.000698068210589092,0.0940224118241513,0.0120902502148271,0.00120902502148271,0.0945145887017197,0.0122819412579095,0.00122819412579095,0.505232802843599,0.00135274109575395,0.000135274109575395,0.585459045817396,0.00211146507191887,0.000211146507191887,0.411210391019447,0.0107535770147082,0.00107535770147082,0.97261742648779,0.00693205409754932,0.000693205409754932,0.0368813640973184,0.00398109706927191,0.000398109706927191,0.996085418225954,0.00101841134121483,0.000101841134121483,0.0957224756106688,0.140394700662838,0.0140394700662838,0.62,0.184226474588735,0.0184226474588735,0.38,0.184226474588735,0.0184226474588735,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
10,1000,10,100,36.9086533827443,7.11253228903477,0.711253228903477,3.2940126077338,0.0648546692906502,0.00648546692906502,0.971925523571872,0.00541448953581583,0.000541448953581583,0.0951821566641617,0.00933097045530934,0.000933097045530934,0.0956888704518802,0.00948044430736322,0.000948044430736322,0.505349423800184,0.00104781604677076,0.000104781604677076,0.585640316724439,0.00163546609649769,0.000163546609649769,0.410167267136022,0.00829319491090173,0.000829319491090173,0.972012890411507,0.0053696655426044,0.00053696655426044,0.0373766524564024,0.00270815657265992,0.000270815657265992,0.996032689514624,0.000660575960046252,6.60575960046252e-05,0.105969664737583,0.0816967398756652,0.00816967398756652,0.632444444444444,0.104012047610532,0.0104012047610532,0.367555555555556,0.104012047610532,0.0104012047610532,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
10,1000,50,100,37.1328556748052,5.63767851622463,0.563767851622463,16.4849852767104,0.25909852160058,0.025909852160058,0.972383481672074,0.00464817493762927,0.000464817493762927,0.094295060010248,0.00798836448892076,0.000798836448892076,0.0947903787105203,0.00811822488263896,0.000811822488263896,0.505260027399939,0.000900837800899604,9.00837800899604e-05,0.585501225381647,0.00140578075594075,0.000140578075594075,0.410964967389691,0.00709055705698799,0.000709055705698799,0.972475210636946,0.0046187147117206,0.00046187147117206,0.0377675143077098,0.00147469639409102,0.000147469639409102,0.99601505055419,0.000266898170126366,2.66898170126366e-05,0.113241672035989,0.0573077364570529,0.00573077364570529,0.637102040816326,0.066762202318062,0.0066762202318062,0.362897959183673,0.066762202318062,0.0066762202318062,0,0,0,"graded","complete_null","",37.5,52.5,0.76732698797896,1.30322537284121
