"setting","n","rep","B","delta_E_truth","delta_A_truth","r_R_het_truth","delta_E_estimate","delta_E_lower","delta_E_upper","delta_E_defined","delta_E_length","delta_E_coverage","delta_A_estimate","delta_A_lower","delta_A_upper","delta_A_defined","delta_A_length","delta_A_coverage","r_R_het_estimate","r_R_het_lower","r_R_het_upper","r_R_het_defined","r_R_het_length","r_R_het_coverage","group_sizes"
"skewed_lognormal_balanced",100,17,199,0.335133333333333,0.339426490971632,0.927105069301106,0.721909402259353,0.397606316632628,1.6519297440243,TRUE,1.25432342739167,FALSE,0.265256563025194,0.188041302937296,0.436509353440957,TRUE,0.248468050503661,TRUE,-0.277734141128789,-0.49785207612944,0.259775328336857,TRUE,0.757627404466297,FALSE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,18,199,0.335133333333333,0.339426490971632,0.927105069301106,0.668287532578831,0.514853053355868,0.992013346560096,TRUE,0.477160293204228,FALSE,0.398038738449406,0.302451844399974,0.500500414847544,TRUE,0.19804857044757,TRUE,0.831466910964969,-0.288204173707558,0.975132109491815,TRUE,1.26333628319937,TRUE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,19,199,0.335133333333333,0.339426490971632,0.927105069301106,0.706720136854579,0.422675365879232,1.15910648556773,TRUE,0.736431119688495,FALSE,0.370680897637353,0.255485095032036,0.575293902349404,TRUE,0.319808807317368,TRUE,0.535062101088602,-0.397589595274264,0.90307560258513,TRUE,1.30066519785939,FALSE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,20,199,0.335133333333333,0.339426490971632,0.927105069301106,0.858448992169406,0.673717484814914,1.26713743283979,TRUE,0.593419948024873,FALSE,0.401914098409731,0.24113557412416,0.575204159077022,TRUE,0.334068584952862,TRUE,-0.552848411785389,-0.890943685691717,0.544843211950425,TRUE,1.43578689764214,FALSE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,21,199,0.335133333333333,0.339426490971632,0.927105069301106,0.566305636410555,0.159576747212057,1.07421781138257,TRUE,0.914641064170513,TRUE,0.337179776918157,0.23913701428984,0.441941891033289,TRUE,0.202804876743449,TRUE,0.828173882931846,-0.354538066796794,0.942073437111324,TRUE,1.29661150390812,TRUE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,22,199,0.335133333333333,0.339426490971632,0.927105069301106,0.630516356036293,0.327417704237541,1.03498369210665,TRUE,0.70756598786911,TRUE,0.40029850697914,0.205100519838009,0.596411870091623,TRUE,0.391311350253613,TRUE,-0.663263364004766,-0.843030991045955,0.882724375776003,TRUE,1.72575536682196,FALSE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,23,199,0.335133333333333,0.339426490971632,0.927105069301106,0.489069900367076,0.289416054640078,0.824717846371993,TRUE,0.535301791731915,TRUE,0.437252251038283,0.370431432555543,0.537627199525077,TRUE,0.167195766969535,FALSE,0.838650918392584,-0.429841204960107,0.950599674011393,TRUE,1.3804408789715,TRUE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,24,199,0.335133333333333,0.339426490971632,0.927105069301106,-0.0614881215749175,-0.810323226017643,0.699817443817824,TRUE,1.51014066983547,TRUE,0.252142418266441,0.13315802361741,0.35359180156567,TRUE,0.22043377794826,TRUE,0.694579060573948,-0.279202448063782,0.928659582523812,TRUE,1.20786203058759,TRUE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,25,199,0.335133333333333,0.339426490971632,0.927105069301106,0.371099780573557,-0.0738745358886469,0.876196390514831,TRUE,0.950070926403478,TRUE,0.412466107498997,0.198395583453251,0.696097248689156,TRUE,0.497701665235906,TRUE,-0.522047458890092,-0.853246308485913,0.794566506840428,TRUE,1.64781281532634,FALSE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,26,199,0.335133333333333,0.339426490971632,0.927105069301106,0.664246306536236,0.40906717319874,1.00816349667296,TRUE,0.599096323474216,FALSE,0.395241643333479,0.239735697129548,0.548876142123175,TRUE,0.309140444993627,TRUE,-0.642324915412585,-0.916606648889881,0.708518493071203,TRUE,1.62512514196108,FALSE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,27,199,0.335133333333333,0.339426490971632,0.927105069301106,0.406523396228982,0.138760828218536,0.796842104742966,TRUE,0.65808127652443,TRUE,0.365804487034,0.239457192547991,0.572436436739964,TRUE,0.332979244191973,TRUE,-0.099066136596158,-0.713863238175593,0.703276333243764,TRUE,1.41713957141936,FALSE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,28,199,0.335133333333333,0.339426490971632,0.927105069301106,0.696955997934998,0.579251760087101,0.900689584271669,TRUE,0.321437824184568,FALSE,0.645759589250904,0.532973947360942,0.735543950627689,TRUE,0.202570003266747,FALSE,0.162186076266084,-0.532709606389989,0.919491001001578,TRUE,1.45220060739157,FALSE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,29,199,0.335133333333333,0.339426490971632,0.927105069301106,0.729897928244359,0.550409812117676,1.00054526139829,TRUE,0.45013544928061,FALSE,0.50118585139651,0.382753700028247,0.608202777490632,TRUE,0.225449077462385,FALSE,0.462746990584319,-0.0805441586165214,0.899364627588883,TRUE,0.979908786205404,FALSE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,30,199,0.335133333333333,0.339426490971632,0.927105069301106,0.253669188733674,-0.242092327733233,0.971539608607031,TRUE,1.21363193634026,TRUE,0.296790727769743,0.182172130104864,0.474397863924191,TRUE,0.292225733819327,TRUE,-0.126593756068429,-0.510313161204221,0.950493878807174,TRUE,1.4608070400114,TRUE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,31,199,0.335133333333333,0.339426490971632,0.927105069301106,0.337758291340736,0.0320179529613031,0.816122227183303,TRUE,0.784104274221999,TRUE,0.284301878271336,0.158866700697605,0.435903102650118,TRUE,0.277036401952513,TRUE,-0.0271447415741467,-0.59269662296625,0.802023184388752,TRUE,1.394719807355,FALSE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,32,199,0.335133333333333,0.339426490971632,0.927105069301106,0.631342218157542,0.504851666476955,0.896341014443009,TRUE,0.391489347966054,FALSE,0.549281492073891,0.493571312478979,0.623664983162304,TRUE,0.130093670683325,FALSE,0.917511646724231,0.15130180879019,0.974639219962792,TRUE,0.823337411172603,TRUE,"20,20,20,20,20"
"skewed_lognormal_balanced",100,33,199,0.335133333333333,0.339426490971632,0.927105069301106,-1.66749924635378,-4.43823606183566,0.531507864807752,TRUE,4.96974392664341,TRUE,0.148765205829889,0.01753938849757,0.397754343150632,TRUE,0.380214954653062,TRUE,-0.813098773342968,-0.951130902271186,0.849201158749137,TRUE,1.80033206102032,FALSE,"20,20,20,20,20"
