"scenario","n","rep","true_delta_E_1","true_delta_A_12","true_r_R_het_12","true_r_R_het_defined","sample_delta_E_1","sample_delta_A_12","sample_r_R_het_12","sample_r_R_het_defined","ci_delta_E_lower","ci_delta_E_upper","ci_delta_A_lower","ci_delta_A_upper","ci_r_R_het_lower","ci_r_R_het_upper","cover_delta_E_1","cover_delta_A_12","cover_r_R_het_12","len_delta_E_1","len_delta_A_12","len_r_R_het_12","bf_pvalue_x1","reject_bf_x1","reject_r_R_het_zero","boot_r_R_het_defined_rate"
"aligned_heteroscedastic",100,11,0.335133333333333,0.339426490971632,0.927105069301106,TRUE,0.776402264114389,0.379167266898744,0.533343939401776,TRUE,0.422360318799387,1.25592402246674,0.313300212812801,0.451711950757352,-0.318245997278837,0.905815268659641,FALSE,TRUE,FALSE,0.833563703667352,0.138411737944551,1.22406126593848,0.0922283003300676,FALSE,FALSE,1
"aligned_heteroscedastic",100,12,0.335133333333333,0.339426490971632,0.927105069301106,TRUE,0.470185134681106,0.371593061962394,0.629088253731569,TRUE,0.059457079868635,1.15917275341081,0.27449216558394,0.457801696843022,-0.0164087938821296,0.909325476667973,TRUE,TRUE,FALSE,1.09971567354218,0.183309531259082,0.925734270550102,0.0021817167135445,TRUE,FALSE,1
"aligned_heteroscedastic",100,13,0.335133333333333,0.339426490971632,0.927105069301106,TRUE,0.312983831501092,0.328963820539135,0.827537842281135,TRUE,-0.104498787070435,0.889755498513014,0.235924435115258,0.400538939891391,-0.0455121516507378,0.978592738690966,TRUE,TRUE,TRUE,0.994254285583449,0.164614504776133,1.0241048903417,0.0316820697530843,TRUE,FALSE,1
"aligned_heteroscedastic",100,14,0.335133333333333,0.339426490971632,0.927105069301106,TRUE,0.353226974102815,0.325769249654142,0.160314036999393,TRUE,0.115721509894084,0.679035621397365,0.219528735474896,0.428023127265631,-0.679351613582254,0.83146217370378,TRUE,TRUE,FALSE,0.563314111503281,0.208494391790735,1.51081378728603,0.125075755202537,FALSE,FALSE,1
"aligned_heteroscedastic",100,15,0.335133333333333,0.339426490971632,0.927105069301106,TRUE,0.441883183413,0.402182345051485,0.819607758732616,TRUE,0.21427929836167,0.821959058335221,0.326060007839825,0.463601354896307,0.239551341433381,0.939292172465208,TRUE,TRUE,TRUE,0.607679759973551,0.137541347056482,0.699740831031827,0.000599458329414881,TRUE,TRUE,1
"aligned_heteroscedastic",100,16,0.335133333333333,0.339426490971632,0.927105069301106,TRUE,0.381073435590446,0.36970399810031,0.364287945914029,TRUE,0.127772215713676,0.796541126727686,0.285827901382915,0.445985796910609,-0.522078212841271,0.888868384016211,TRUE,TRUE,FALSE,0.66876891101401,0.160157895527694,1.41094659685748,0.000515672667226408,TRUE,FALSE,1
"aligned_heteroscedastic",100,17,0.335133333333333,0.339426490971632,0.927105069301106,TRUE,1.05619186970007,0.379805391417355,0.0440489520976189,TRUE,0.633913149130794,1.60501200048419,0.312632959054239,0.445179663222978,-0.35463250065586,0.501816046985034,FALSE,TRUE,FALSE,0.971098851353393,0.132546704168739,0.856448547640893,0.00788480083127197,TRUE,FALSE,1
"aligned_heteroscedastic",100,18,0.335133333333333,0.339426490971632,0.927105069301106,TRUE,0.170705863352671,0.286272381278188,0.994684388885788,TRUE,-0.158484346333612,0.806920801000849,0.212408345578042,0.364380851412484,0.317426944775376,0.984901591665975,TRUE,TRUE,TRUE,0.965405147334461,0.151972505834442,0.6674746468906,0.0113939186026581,TRUE,TRUE,1
"aligned_heteroscedastic",100,19,0.335133333333333,0.339426490971632,0.927105069301106,TRUE,0.924548966331066,0.424953899450699,0.630012276460756,TRUE,0.624513431543958,1.4176983452996,0.354388381737828,0.504213751755816,-0.314801243361533,0.929035262582256,FALSE,FALSE,TRUE,0.793184913755638,0.149825370017988,1.24383650594379,0.304172154905839,FALSE,FALSE,1
"aligned_heteroscedastic",100,20,0.335133333333333,0.339426490971632,0.927105069301106,TRUE,0.662396905161827,0.388421011835423,-0.173565904432169,TRUE,0.302631430552243,1.3229699300006,0.312158054269513,0.462907296746993,-0.755644327891625,0.738734538261478,TRUE,TRUE,FALSE,1.02033849944835,0.150749242477481,1.4943788661531,8.82670997007784e-05,TRUE,FALSE,1
"aligned_heteroscedastic",100,21,0.335133333333333,0.339426490971632,0.927105069301106,TRUE,0.810329020093298,0.355467523851835,0.635460194132788,TRUE,0.423783927771497,1.42022239002457,0.275289555884637,0.439422047614541,-0.16675680209479,0.940671456943792,FALSE,TRUE,TRUE,0.996438462253075,0.164132491729905,1.10742825903858,0.0157919397948183,TRUE,FALSE,1
"aligned_heteroscedastic",100,22,0.335133333333333,0.339426490971632,0.927105069301106,TRUE,0.653371774456879,0.406678559546941,0.570604848912376,TRUE,0.312216126968094,1.18194603771909,0.329640976115958,0.484244911342082,-0.699693335219734,0.919198463073614,TRUE,TRUE,FALSE,0.869729910750999,0.154603935226123,1.61889179829335,0.000210027136284152,TRUE,FALSE,1
"aligned_heteroscedastic",100,23,0.335133333333333,0.339426490971632,0.927105069301106,TRUE,0.239762371657912,0.305248067493918,0.882950277937088,TRUE,-0.0291316652871416,0.756765609851341,0.226359724257448,0.386851121928574,0.296115497756281,0.970560996679529,TRUE,TRUE,TRUE,0.785897275138482,0.160491397671126,0.674445498923248,0.000306164938730147,TRUE,TRUE,1
"aligned_heteroscedastic",100,24,0.335133333333333,0.339426490971632,0.927105069301106,TRUE,0.147097458582703,0.31070491870469,0.21634885994716,TRUE,-0.189503009293066,0.753109223463182,0.231496596064162,0.39852737629772,-0.671852072239751,0.794094823359789,TRUE,TRUE,FALSE,0.942612232756248,0.167030780233558,1.46594689559954,0.000977453250776694,TRUE,FALSE,1
"aligned_heteroscedastic",100,25,0.335133333333333,0.339426490971632,0.927105069301106,TRUE,0.298975714878569,0.37869682051245,0.580794074441423,TRUE,-0.0903005408266612,0.875501762514576,0.264583395306351,0.48602188359061,-0.648533396185782,0.915777139882266,TRUE,TRUE,FALSE,0.965802303341238,0.221438488284258,1.56431053606805,0.322763977763643,FALSE,FALSE,1
"aligned_heteroscedastic",100,26,0.335133333333333,0.339426490971632,0.927105069301106,TRUE,0.771945947175823,0.354667021361265,-0.606876345408217,TRUE,0.414627202692327,1.26992767505663,0.268594420012405,0.443676189245501,-0.936011885735221,0.531213068409106,FALSE,TRUE,FALSE,0.855300472364305,0.175081769233097,1.46722495414433,0.0865468653840903,FALSE,FALSE,1
"aligned_heteroscedastic",100,27,0.335133333333333,0.339426490971632,0.927105069301106,TRUE,0.245273962078765,0.317053615421259,0.911033136781805,TRUE,-0.0500783779252394,0.815140680050609,0.235672572344276,0.39650683848141,0.269367892923437,0.987751929178707,TRUE,TRUE,TRUE,0.865219057975849,0.160834266137134,0.71838403625527,0.0137667885631875,TRUE,TRUE,1
"aligned_heteroscedastic",100,28,0.335133333333333,0.339426490971632,0.927105069301106,TRUE,0.314653235140559,0.334262888159044,0.638952284797974,TRUE,0.0544509240939802,0.707183469759826,0.243912303756126,0.420940142688559,-0.281155079726559,0.89305582008096,TRUE,TRUE,FALSE,0.652732545665846,0.177027838932433,1.17421089980752,0.0919524458487981,FALSE,FALSE,1
"aligned_heteroscedastic",100,29,0.335133333333333,0.339426490971632,0.927105069301106,TRUE,0.640464019481134,0.446160647701945,0.902466579763575,TRUE,0.313155987565232,1.18199575914507,0.368344599020491,0.529814867486116,0.374470570772262,0.981248304481189,TRUE,FALSE,TRUE,0.868839771579839,0.161470268465625,0.606777733708927,0.000300420752491148,TRUE,TRUE,1
"aligned_heteroscedastic",100,30,0.335133333333333,0.339426490971632,0.927105069301106,TRUE,0.50390057824415,0.31173713498551,0.620680889530905,TRUE,0.105498900919661,1.12588325378977,0.242769216495301,0.381026606874965,0.0285989293424761,0.889390384557027,TRUE,TRUE,FALSE,1.0203843528701,0.138257390379663,0.860791455214551,0.00451431784004608,TRUE,TRUE,1
"aligned_heteroscedastic",100,31,0.335133333333333,0.339426490971632,0.927105069301106,TRUE,0.141764694195543,0.314852540943868,0.697668864143109,TRUE,-0.222543312319128,0.62372269247562,0.215670700686321,0.39146410651678,-0.0593552720058575,0.943207224969386,TRUE,TRUE,TRUE,0.846266004794748,0.175793405830459,1.00256249697524,0.043225185752457,TRUE,FALSE,1
"aligned_heteroscedastic",100,32,0.335133333333333,0.339426490971632,0.927105069301106,TRUE,0.212221494516779,0.342713342980548,0.830520510932582,TRUE,-0.0975208909808482,0.701166098886716,0.252291461193282,0.421272821188244,-0.0956004846797224,0.966847994882218,TRUE,TRUE,TRUE,0.798686989867564,0.168981359994962,1.06244847956194,0.0111766187838833,TRUE,FALSE,1
"aligned_heteroscedastic",100,33,0.335133333333333,0.339426490971632,0.927105069301106,TRUE,0.217215855553289,0.311442751460386,0.609991843344967,TRUE,-0.288344764671344,0.89317036224479,0.224958391320431,0.411562430913577,-0.284757751172124,0.9363727755449,TRUE,TRUE,TRUE,1.18151512691613,0.186604039593146,1.22113052671702,0.268094311253958,FALSE,FALSE,1
"aligned_heteroscedastic",100,34,0.335133333333333,0.339426490971632,0.927105069301106,TRUE,0.511306582491799,0.365343439026231,0.460935653097331,TRUE,0.204696342039114,0.909205566424643,0.291888863410598,0.431736722589723,-0.270535368395057,0.808730803626026,TRUE,TRUE,FALSE,0.704509224385528,0.139847859179125,1.07926617202108,0.15257505764447,FALSE,FALSE,1
