"pair_label","var1","var2","r_R_billard","r_R_billard_defined","r_R_het","r_R_het_defined"
"Probe_4454--Probe_6729","Probe_4454","Probe_6729",0.801039413580268,TRUE,0.161700880948296,TRUE
"Probe_4454--Probe_1090","Probe_4454","Probe_1090",0.869947254210735,TRUE,0.233855993644327,TRUE
"Probe_4454--Probe_3539","Probe_4454","Probe_3539",0.834555373662555,TRUE,0.316243035492523,TRUE
"Probe_4454--Probe_6486","Probe_4454","Probe_6486",0.840260792512918,TRUE,0.421529170039097,TRUE
"Probe_4454--Probe_6813","Probe_4454","Probe_6813",0.921866091971033,TRUE,0.559079026354775,TRUE
"Probe_4454--Probe_13869","Probe_4454","Probe_13869",0.727320166298507,TRUE,0.321351785553331,TRUE
"Probe_4454--Probe_5186","Probe_4454","Probe_5186",0.775683081058555,TRUE,0.236490990579837,TRUE
"Probe_4454--Probe_3720","Probe_4454","Probe_3720",0.890357858771325,TRUE,0.479568122046736,TRUE
"Probe_4454--Probe_6142","Probe_4454","Probe_6142",0.760736618423467,TRUE,0.123197310396328,TRUE
"Probe_4454--Probe_3909","Probe_4454","Probe_3909",0.697049985481418,TRUE,0.343997931878911,TRUE
"Probe_4454--Probe_11812","Probe_4454","Probe_11812",0.665134926523524,TRUE,0.00458000026547914,TRUE
"Probe_4454--Probe_2452","Probe_4454","Probe_2452",0.798859841181346,TRUE,0.349442377496043,TRUE
"Probe_4454--Probe_7001","Probe_4454","Probe_7001",0.443590420106535,TRUE,0.180292574745969,TRUE
"Probe_4614--Probe_14347","Probe_4614","Probe_14347",0.484355315152981,TRUE,-0.232779028083517,TRUE
"Probe_4614--Probe_6457","Probe_4614","Probe_6457",0.938583572237007,TRUE,0.938000712682751,TRUE
"Probe_4614--Probe_6732","Probe_4614","Probe_6732",0.947659909262393,TRUE,0.950967413295664,TRUE
"Probe_4614--Probe_7889","Probe_4614","Probe_7889",0.781640250388132,TRUE,0.59139165918013,TRUE
"Probe_4614--Probe_1009","Probe_4614","Probe_1009",0.86699519718859,TRUE,0.715084283911989,TRUE
"Probe_4614--Probe_4351","Probe_4614","Probe_4351",0.946711683949081,TRUE,0.89486372800761,TRUE
"Probe_4614--Probe_7096","Probe_4614","Probe_7096",0.860066028713131,TRUE,0.723583878646812,TRUE
"Probe_4614--Probe_4602","Probe_4614","Probe_4602",0.903058881933612,TRUE,0.825743707875788,TRUE
"Probe_4614--Probe_930","Probe_4614","Probe_930",0.757822694876632,TRUE,0.380787915428371,TRUE
"Probe_4614--Probe_9236","Probe_4614","Probe_9236",0.754978210419767,TRUE,0.468486329762038,TRUE
"Probe_4614--Probe_42","Probe_4614","Probe_42",0.801192808050339,TRUE,0.532829167294608,TRUE
"Probe_4614--Probe_7182","Probe_4614","Probe_7182",0.801192808050339,TRUE,0.532829167294608,TRUE
"Probe_4614--Probe_2799","Probe_4614","Probe_2799",0.81558662488688,TRUE,0.596744353591428,TRUE
"Probe_4614--Probe_5989","Probe_4614","Probe_5989",0.984767609534891,TRUE,0.986980351782752,TRUE
"Probe_4614--Probe_331","Probe_4614","Probe_331",0.954512179884142,TRUE,0.919227667716308,TRUE
"Probe_4614--Probe_746","Probe_4614","Probe_746",0.802995672791944,TRUE,0.55592345289249,TRUE
"Probe_4614--Probe_5320","Probe_4614","Probe_5320",0.910089197629793,TRUE,0.857585892740495,TRUE
"Probe_4614--Probe_3147","Probe_4614","Probe_3147",0.980015083808989,TRUE,0.962647586864592,TRUE
"Probe_4614--Probe_1277","Probe_4614","Probe_1277",0.989580287692875,TRUE,0.980699464119441,TRUE
"Probe_4614--Probe_2384","Probe_4614","Probe_2384",0.957561871305614,TRUE,0.942425657770919,TRUE
"Probe_4614--Probe_928","Probe_4614","Probe_928",0.984155247808015,TRUE,0.98168863663377,TRUE
"Probe_4614--Probe_8028","Probe_4614","Probe_8028",0.843845529986887,TRUE,0.670550898322034,TRUE
"Probe_4614--Probe_15809","Probe_4614","Probe_15809",0.934169249861065,TRUE,0.864835847866567,TRUE
"Probe_4614--Probe_3365","Probe_4614","Probe_3365",0.959097584716545,TRUE,0.946232202667055,TRUE
"Probe_4614--Probe_6729","Probe_4614","Probe_6729",0.899334473735849,TRUE,0.788215030719792,TRUE
"Probe_4614--Probe_1090","Probe_4614","Probe_1090",0.88678138213052,TRUE,0.795464503896011,TRUE
"Probe_4614--Probe_3539","Probe_4614","Probe_3539",0.960767226916139,TRUE,0.942928064710108,TRUE
"Probe_4614--Probe_6486","Probe_4614","Probe_6486",0.976223897202684,TRUE,0.968434926229079,TRUE
"Probe_4614--Probe_6813","Probe_4614","Probe_6813",0.938568141726936,TRUE,0.954211491667058,TRUE
"Probe_4614--Probe_13869","Probe_4614","Probe_13869",0.966654101236229,TRUE,0.935429952259979,TRUE
"Probe_4614--Probe_5186","Probe_4614","Probe_5186",0.97924134315956,TRUE,0.963716825271302,TRUE
"Probe_4614--Probe_3720","Probe_4614","Probe_3720",0.943478000937146,TRUE,0.926590813428073,TRUE
"Probe_4614--Probe_6142","Probe_4614","Probe_6142",0.884447497402293,TRUE,0.750653677523483,TRUE
"Probe_4614--Probe_3909","Probe_4614","Probe_3909",0.989592499673938,TRUE,0.987485594668391,TRUE
"Probe_4614--Probe_11812","Probe_4614","Probe_11812",0.514902177386776,TRUE,0.0233233269249341,TRUE
"Probe_4614--Probe_2452","Probe_4614","Probe_2452",0.974881643996829,TRUE,0.953313032149327,TRUE
"Probe_4614--Probe_7001","Probe_4614","Probe_7001",0.182200618301531,TRUE,-0.171076146038745,TRUE
"Probe_14347--Probe_6457","Probe_14347","Probe_6457",0.659275005736459,TRUE,-0.213518912062342,TRUE
"Probe_14347--Probe_6732","Probe_14347","Probe_6732",0.305666564612029,TRUE,-0.281178592796744,TRUE
"Probe_14347--Probe_7889","Probe_14347","Probe_7889",0.496658708555272,TRUE,-0.100425838663994,TRUE
"Probe_14347--Probe_1009","Probe_14347","Probe_1009",0.600007034341137,TRUE,-0.348654842154645,TRUE
"Probe_14347--Probe_4351","Probe_14347","Probe_4351",0.486478533844583,TRUE,-0.457630937461511,TRUE
"Probe_14347--Probe_7096","Probe_14347","Probe_7096",0.749940743255413,TRUE,0.0553805258473581,TRUE
"Probe_14347--Probe_4602","Probe_14347","Probe_4602",0.769308153821996,TRUE,0.200671711999922,TRUE
"Probe_14347--Probe_930","Probe_14347","Probe_930",0.701037438265129,TRUE,-0.255544746612425,TRUE
"Probe_14347--Probe_9236","Probe_14347","Probe_9236",0.84665462683646,TRUE,0.59733789798351,TRUE
"Probe_14347--Probe_42","Probe_14347","Probe_42",0.808900001806332,TRUE,0.365755583200121,TRUE
"Probe_14347--Probe_7182","Probe_14347","Probe_7182",0.808900001806332,TRUE,0.365755583200121,TRUE
"Probe_14347--Probe_2799","Probe_14347","Probe_2799",0.69187343172707,TRUE,-0.291701054689224,TRUE
"Probe_14347--Probe_5989","Probe_14347","Probe_5989",0.383097490922988,TRUE,-0.260712876808754,TRUE
"Probe_14347--Probe_331","Probe_14347","Probe_331",0.681492265064651,TRUE,0.0598866316779709,TRUE
"Probe_14347--Probe_746","Probe_14347","Probe_746",0.744058471903457,TRUE,-0.0795557330763653,TRUE
"Probe_14347--Probe_5320","Probe_14347","Probe_5320",0.765702751748859,TRUE,0.165306729137789,TRUE
"Probe_14347--Probe_3147","Probe_14347","Probe_3147",0.613648017032863,TRUE,-0.0196557015743404,TRUE
"Probe_14347--Probe_1277","Probe_14347","Probe_1277",0.4787041261655,TRUE,-0.194403509090822,TRUE
"Probe_14347--Probe_2384","Probe_14347","Probe_2384",0.68475985813227,TRUE,0.00744886930117154,TRUE
"Probe_14347--Probe_928","Probe_14347","Probe_928",0.435886503376589,TRUE,-0.173552723624658,TRUE
"Probe_14347--Probe_8028","Probe_14347","Probe_8028",0.77375253457339,TRUE,0.427427619283487,TRUE
"Probe_14347--Probe_15809","Probe_14347","Probe_15809",0.728846688923883,TRUE,0.24016306585173,TRUE
"Probe_14347--Probe_3365","Probe_14347","Probe_3365",0.609356983073901,TRUE,-0.229737641507632,TRUE
"Probe_14347--Probe_6729","Probe_14347","Probe_6729",0.765899491549385,TRUE,0.288045937865757,TRUE
"Probe_14347--Probe_1090","Probe_14347","Probe_1090",0.761278106803231,TRUE,0.130647970728705,TRUE
"Probe_14347--Probe_3539","Probe_14347","Probe_3539",0.635802795217943,TRUE,-0.115996414226431,TRUE
"Probe_14347--Probe_6486","Probe_14347","Probe_6486",0.602431160437853,TRUE,-0.15694394373612,TRUE
"Probe_14347--Probe_6813","Probe_14347","Probe_6813",0.638403153658676,TRUE,-0.330980089404304,TRUE
"Probe_14347--Probe_13869","Probe_14347","Probe_13869",0.525173844950244,TRUE,-0.0913105770257977,TRUE
"Probe_14347--Probe_5186","Probe_14347","Probe_5186",0.606597517816853,TRUE,-0.0669333334618044,TRUE
"Probe_14347--Probe_3720","Probe_14347","Probe_3720",0.666031261406106,TRUE,-0.121173521408952,TRUE
"Probe_14347--Probe_6142","Probe_14347","Probe_6142",0.771824092522662,TRUE,0.366119880527235,TRUE
"Probe_14347--Probe_3909","Probe_14347","Probe_3909",0.415639135601581,TRUE,-0.254314207453429,TRUE
"Probe_14347--Probe_11812","Probe_14347","Probe_11812",0.555054714139072,TRUE,-0.0614261117125239,TRUE
"Probe_14347--Probe_2452","Probe_14347","Probe_2452",0.62570855500535,TRUE,-0.00838321541371991,TRUE
"Probe_14347--Probe_7001","Probe_14347","Probe_7001",0.376299796942199,TRUE,0.075435504284194,TRUE
"Probe_6457--Probe_6732","Probe_6457","Probe_6732",0.830899021845283,TRUE,0.885848062623933,TRUE
"Probe_6457--Probe_7889","Probe_6457","Probe_7889",0.779322956911053,TRUE,0.553866135488864,TRUE
"Probe_6457--Probe_1009","Probe_6457","Probe_1009",0.968733780558636,TRUE,0.874477038258917,TRUE
"Probe_6457--Probe_4351","Probe_6457","Probe_4351",0.956695568340369,TRUE,0.894277116367352,TRUE
"Probe_6457--Probe_7096","Probe_6457","Probe_7096",0.964126094365576,TRUE,0.832224332851444,TRUE
"Probe_6457--Probe_4602","Probe_6457","Probe_4602",0.952015642125811,TRUE,0.794416575385084,TRUE
"Probe_6457--Probe_930","Probe_6457","Probe_930",0.927035585143805,TRUE,0.62810626867997,TRUE
"Probe_6457--Probe_9236","Probe_6457","Probe_9236",0.802620390355515,TRUE,0.42476847330394,TRUE
"Probe_6457--Probe_42","Probe_6457","Probe_42",0.894667734648921,TRUE,0.574923756454718,TRUE
"Probe_6457--Probe_7182","Probe_6457","Probe_7182",0.894667734648921,TRUE,0.574923756454718,TRUE
"Probe_6457--Probe_2799","Probe_6457","Probe_2799",0.953529198093826,TRUE,0.775321801795083,TRUE
"Probe_6457--Probe_5989","Probe_6457","Probe_5989",0.890169916246495,TRUE,0.930779631789535,TRUE
"Probe_6457--Probe_331","Probe_6457","Probe_331",0.956458331857674,TRUE,0.874877564617841,TRUE
"Probe_6457--Probe_746","Probe_6457","Probe_746",0.946130182636035,TRUE,0.734277692798005,TRUE
"Probe_6457--Probe_5320","Probe_6457","Probe_5320",0.97627174526126,TRUE,0.894348001993384,TRUE
"Probe_6457--Probe_3147","Probe_6457","Probe_3147",0.958869843828994,TRUE,0.938169738221778,TRUE
"Probe_6457--Probe_1277","Probe_6457","Probe_1277",0.925251301965783,TRUE,0.928934623484296,TRUE
"Probe_6457--Probe_2384","Probe_6457","Probe_2384",0.973494480154162,TRUE,0.912618802744499,TRUE
"Probe_6457--Probe_928","Probe_6457","Probe_928",0.899891342707492,TRUE,0.936209239693877,TRUE
"Probe_6457--Probe_8028","Probe_6457","Probe_8028",0.852632665200898,TRUE,0.619515229676971,TRUE
"Probe_6457--Probe_15809","Probe_6457","Probe_15809",0.931228445605915,TRUE,0.812953200562038,TRUE
"Probe_6457--Probe_3365","Probe_6457","Probe_3365",0.981789450253305,TRUE,0.944408764977628,TRUE
"Probe_6457--Probe_6729","Probe_6457","Probe_6729",0.932543545562503,TRUE,0.773803055829839,TRUE
"Probe_6457--Probe_1090","Probe_6457","Probe_1090",0.954455478430866,TRUE,0.791928703641926,TRUE
"Probe_6457--Probe_3539","Probe_6457","Probe_3539",0.965654151726686,TRUE,0.892733482146069,TRUE
"Probe_6457--Probe_6486","Probe_6457","Probe_6486",0.961713134534153,TRUE,0.89990817323581,TRUE
"Probe_6457--Probe_6813","Probe_6457","Probe_6813",0.985894930147226,TRUE,0.936480291622475,TRUE
"Probe_6457--Probe_13869","Probe_6457","Probe_13869",0.919800475818087,TRUE,0.908245367308355,TRUE
"Probe_6457--Probe_5186","Probe_6457","Probe_5186",0.942772671794289,TRUE,0.870916660481456,TRUE
"Probe_6457--Probe_3720","Probe_6457","Probe_3720",0.97636861991079,TRUE,0.906469388673231,TRUE
"Probe_6457--Probe_6142","Probe_6457","Probe_6142",0.89997388399302,TRUE,0.711478961064252,TRUE
"Probe_6457--Probe_3909","Probe_6457","Probe_3909",0.901242037077681,TRUE,0.916090006920691,TRUE
"Probe_6457--Probe_11812","Probe_6457","Probe_11812",0.626028432701225,TRUE,0.00577132972628122,TRUE
"Probe_6457--Probe_2452","Probe_6457","Probe_2452",0.952144274854577,TRUE,0.905201215877289,TRUE
"Probe_6457--Probe_7001","Probe_6457","Probe_7001",0.34456572889926,TRUE,-0.0406855909823916,TRUE
"Probe_6732--Probe_7889","Probe_6732","Probe_7889",0.849093960995617,TRUE,0.77874113697035,TRUE
"Probe_6732--Probe_1009","Probe_6732","Probe_1009",0.759196891734456,TRUE,0.684775868065161,TRUE
"Probe_6732--Probe_4351","Probe_6732","Probe_4351",0.854197551870159,TRUE,0.829400208656552,TRUE
"Probe_6732--Probe_7096","Probe_6732","Probe_7096",0.754162327033618,TRUE,0.730957775177986,TRUE
"Probe_6732--Probe_4602","Probe_6732","Probe_4602",0.818347804748062,TRUE,0.842624640513739,TRUE
"Probe_6732--Probe_930","Probe_6732","Probe_930",0.61493645994953,TRUE,0.358692837356529,TRUE
"Probe_6732--Probe_9236","Probe_6732","Probe_9236",0.685392835890611,TRUE,0.501176724446047,TRUE
"Probe_6732--Probe_42","Probe_6732","Probe_42",0.730125316878755,TRUE,0.614849131682161,TRUE
"Probe_6732--Probe_7182","Probe_6732","Probe_7182",0.730125316878755,TRUE,0.614849131682161,TRUE
"Probe_6732--Probe_2799","Probe_6732","Probe_2799",0.711521049978364,TRUE,0.660622885734662,TRUE
"Probe_6732--Probe_5989","Probe_6732","Probe_5989",0.950268168855206,TRUE,0.931104665627637,TRUE
"Probe_6732--Probe_331","Probe_6732","Probe_331",0.834127845434816,TRUE,0.802149347783626,TRUE
"Probe_6732--Probe_746","Probe_6732","Probe_746",0.682389090390375,TRUE,0.58250623785473,TRUE
"Probe_6732--Probe_5320","Probe_6732","Probe_5320",0.783189154025258,TRUE,0.772660022616905,TRUE
"Probe_6732--Probe_3147","Probe_6732","Probe_3147",0.895640286305164,TRUE,0.886383488714327,TRUE
"Probe_6732--Probe_1277","Probe_6732","Probe_1277",0.973018759364138,TRUE,0.983507113813672,TRUE
"Probe_6732--Probe_2384","Probe_6732","Probe_2384",0.865375545652904,TRUE,0.894147779634921,TRUE
"Probe_6732--Probe_928","Probe_6732","Probe_928",0.979879879358387,TRUE,0.97818923007187,TRUE
"Probe_6732--Probe_8028","Probe_6732","Probe_8028",0.751093692483173,TRUE,0.62036143025325,TRUE
"Probe_6732--Probe_15809","Probe_6732","Probe_15809",0.856218779347623,TRUE,0.829985288533914,TRUE
"Probe_6732--Probe_3365","Probe_6732","Probe_3365",0.836526351403035,TRUE,0.831514882885916,TRUE
"Probe_6732--Probe_6729","Probe_6732","Probe_6729",0.791778780616614,TRUE,0.724248114726541,TRUE
"Probe_6732--Probe_1090","Probe_6732","Probe_1090",0.77764136091522,TRUE,0.771734280778918,TRUE
"Probe_6732--Probe_3539","Probe_6732","Probe_3539",0.873267570512037,TRUE,0.897722786947315,TRUE
"Probe_6732--Probe_6486","Probe_6732","Probe_6486",0.875749530232086,TRUE,0.880762875694307,TRUE
"Probe_6732--Probe_6813","Probe_6732","Probe_6813",0.81874524731384,TRUE,0.87615618914648,TRUE
"Probe_6732--Probe_13869","Probe_6732","Probe_13869",0.903132217136791,TRUE,0.870217736735608,TRUE
"Probe_6732--Probe_5186","Probe_6732","Probe_5186",0.886700619676087,TRUE,0.877702318590076,TRUE
"Probe_6732--Probe_3720","Probe_6732","Probe_3720",0.807230326862402,TRUE,0.795420688057734,TRUE
"Probe_6732--Probe_6142","Probe_6732","Probe_6142",0.773298252519247,TRUE,0.66881029861023,TRUE
"Probe_6732--Probe_3909","Probe_6732","Probe_3909",0.97066376154288,TRUE,0.967528970535936,TRUE
"Probe_6732--Probe_11812","Probe_6732","Probe_11812",0.53510128178256,TRUE,0.25477880435179,TRUE
"Probe_6732--Probe_2452","Probe_6732","Probe_2452",0.876537333159675,TRUE,0.856906079455859,TRUE
"Probe_6732--Probe_7001","Probe_6732","Probe_7001",0.08476882083864,TRUE,-0.180441697335672,TRUE
"Probe_7889--Probe_1009","Probe_7889","Probe_1009",0.723595886798988,TRUE,0.404754243329484,TRUE
"Probe_7889--Probe_4351","Probe_7889","Probe_4351",0.699695652268357,TRUE,0.383961241584732,TRUE
"Probe_7889--Probe_7096","Probe_7889","Probe_7096",0.812086572488184,TRUE,0.664871499906151,TRUE
"Probe_7889--Probe_4602","Probe_7889","Probe_4602",0.830694297583281,TRUE,0.69240660069014,TRUE
"Probe_7889--Probe_930","Probe_7889","Probe_930",0.685889738454718,TRUE,0.259802044337746,TRUE
"Probe_7889--Probe_9236","Probe_7889","Probe_9236",0.812377257490171,TRUE,0.634570892918398,TRUE
"Probe_7889--Probe_42","Probe_7889","Probe_42",0.872454130918503,TRUE,0.791243134951832,TRUE
"Probe_7889--Probe_7182","Probe_7889","Probe_7182",0.872454130918503,TRUE,0.791243134951832,TRUE
"Probe_7889--Probe_2799","Probe_7889","Probe_2799",0.784280745177032,TRUE,0.606002105607734,TRUE
"Probe_7889--Probe_5989","Probe_7889","Probe_5989",0.707023433243263,TRUE,0.508248255831997,TRUE
"Probe_7889--Probe_331","Probe_7889","Probe_331",0.735748531388666,TRUE,0.455251926078397,TRUE
"Probe_7889--Probe_746","Probe_7889","Probe_746",0.76553540837813,TRUE,0.548070732355669,TRUE
"Probe_7889--Probe_5320","Probe_7889","Probe_5320",0.748577051561703,TRUE,0.467843474326417,TRUE
"Probe_7889--Probe_3147","Probe_7889","Probe_3147",0.761709888323807,TRUE,0.531513989858297,TRUE
"Probe_7889--Probe_1277","Probe_7889","Probe_1277",0.845844958470726,TRUE,0.718647686636676,TRUE
"Probe_7889--Probe_2384","Probe_7889","Probe_2384",0.78714496980844,TRUE,0.569376442568032,TRUE
"Probe_7889--Probe_928","Probe_7889","Probe_928",0.817162872399862,TRUE,0.688075174475724,TRUE
"Probe_7889--Probe_8028","Probe_7889","Probe_8028",0.725891711936886,TRUE,0.465473327234206,TRUE
"Probe_7889--Probe_15809","Probe_7889","Probe_15809",0.804997369463682,TRUE,0.614847174433242,TRUE
"Probe_7889--Probe_3365","Probe_7889","Probe_3365",0.711178376255326,TRUE,0.385266169638525,TRUE
"Probe_7889--Probe_6729","Probe_7889","Probe_6729",0.75437546569055,TRUE,0.493670734431485,TRUE
"Probe_7889--Probe_1090","Probe_7889","Probe_1090",0.804247949888283,TRUE,0.630702234973832,TRUE
"Probe_7889--Probe_3539","Probe_7889","Probe_3539",0.788134608852501,TRUE,0.572350221079284,TRUE
"Probe_7889--Probe_6486","Probe_7889","Probe_6486",0.763360299236343,TRUE,0.519685736996439,TRUE
"Probe_7889--Probe_6813","Probe_7889","Probe_6813",0.753764704640529,TRUE,0.483068907828971,TRUE
"Probe_7889--Probe_13869","Probe_7889","Probe_13869",0.697028027992476,TRUE,0.443712602813674,TRUE
"Probe_7889--Probe_5186","Probe_7889","Probe_5186",0.733993405900003,TRUE,0.468514094438014,TRUE
"Probe_7889--Probe_3720","Probe_7889","Probe_3720",0.69782681958414,TRUE,0.338017012221852,TRUE
"Probe_7889--Probe_6142","Probe_7889","Probe_6142",0.746502250468329,TRUE,0.4896195969479,TRUE
"Probe_7889--Probe_3909","Probe_7889","Probe_3909",0.776418807080419,TRUE,0.609974849743281,TRUE
"Probe_7889--Probe_11812","Probe_7889","Probe_11812",0.864325694774218,TRUE,0.747440425326137,TRUE
"Probe_7889--Probe_2452","Probe_7889","Probe_2452",0.72918198974415,TRUE,0.459860092155376,TRUE
"Probe_7889--Probe_7001","Probe_7889","Probe_7001",0.137023123081647,TRUE,-0.198191844994607,TRUE
"Probe_1009--Probe_4351","Probe_1009","Probe_4351",0.93458664059968,TRUE,0.812997479425928,TRUE
"Probe_1009--Probe_7096","Probe_1009","Probe_7096",0.918073290720048,TRUE,0.646648360574248,TRUE
"Probe_1009--Probe_4602","Probe_1009","Probe_4602",0.882574052926856,TRUE,0.530060738583847,TRUE
"Probe_1009--Probe_930","Probe_1009","Probe_930",0.936892186871437,TRUE,0.729293318318041,TRUE
"Probe_1009--Probe_9236","Probe_1009","Probe_9236",0.707265348019974,TRUE,0.150928763447276,TRUE
"Probe_1009--Probe_42","Probe_1009","Probe_42",0.839301772494149,TRUE,0.388242587050774,TRUE
"Probe_1009--Probe_7182","Probe_1009","Probe_7182",0.839301772494149,TRUE,0.388242587050774,TRUE
"Probe_1009--Probe_2799","Probe_1009","Probe_2799",0.962320414123545,TRUE,0.860339918960871,TRUE
"Probe_1009--Probe_5989","Probe_1009","Probe_5989",0.821374807843918,TRUE,0.728014761406341,TRUE
"Probe_1009--Probe_331","Probe_1009","Probe_331",0.873482435145888,TRUE,0.59184480641288,TRUE
"Probe_1009--Probe_746","Probe_1009","Probe_746",0.937195714961719,TRUE,0.73291007557028,TRUE
"Probe_1009--Probe_5320","Probe_1009","Probe_5320",0.921047539227069,TRUE,0.675316307316209,TRUE
"Probe_1009--Probe_3147","Probe_1009","Probe_3147",0.884880944903773,TRUE,0.697054879569197,TRUE
"Probe_1009--Probe_1277","Probe_1009","Probe_1277",0.849102097128312,TRUE,0.698124890421213,TRUE
"Probe_1009--Probe_2384","Probe_1009","Probe_2384",0.908272722585989,TRUE,0.676756332004437,TRUE
"Probe_1009--Probe_928","Probe_1009","Probe_928",0.82356773397541,TRUE,0.71268253147456,TRUE
"Probe_1009--Probe_8028","Probe_1009","Probe_8028",0.749673175693373,TRUE,0.317372259950237,TRUE
"Probe_1009--Probe_15809","Probe_1009","Probe_15809",0.842598317304524,TRUE,0.525209150543,TRUE
"Probe_1009--Probe_3365","Probe_1009","Probe_3365",0.933104335656963,TRUE,0.765499397287597,TRUE
"Probe_1009--Probe_6729","Probe_1009","Probe_6729",0.862364790239403,TRUE,0.535326593528161,TRUE
"Probe_1009--Probe_1090","Probe_1009","Probe_1090",0.892876084792251,TRUE,0.547878195712626,TRUE
"Probe_1009--Probe_3539","Probe_1009","Probe_3539",0.892760032697157,TRUE,0.635848165492378,TRUE
"Probe_1009--Probe_6486","Probe_1009","Probe_6486",0.881875244808343,TRUE,0.628299281044346,TRUE
"Probe_1009--Probe_6813","Probe_1009","Probe_6813",0.941620844154997,TRUE,0.757851980394242,TRUE
"Probe_1009--Probe_13869","Probe_1009","Probe_13869",0.848914707689918,TRUE,0.692397964206232,TRUE
"Probe_1009--Probe_5186","Probe_1009","Probe_5186",0.852327745293508,TRUE,0.579914299305168,TRUE
"Probe_1009--Probe_3720","Probe_1009","Probe_3720",0.922919346197497,TRUE,0.704749066235261,TRUE
"Probe_1009--Probe_6142","Probe_1009","Probe_6142",0.802691908577896,TRUE,0.404360576474348,TRUE
"Probe_1009--Probe_3909","Probe_1009","Probe_3909",0.827912785510548,TRUE,0.699389792022814,TRUE
"Probe_1009--Probe_11812","Probe_1009","Probe_11812",0.602160929602057,TRUE,-0.023758123539189,TRUE
"Probe_1009--Probe_2452","Probe_1009","Probe_2452",0.866800847254428,TRUE,0.628726730166917,TRUE
"Probe_1009--Probe_7001","Probe_1009","Probe_7001",0.435364329016942,TRUE,0.17404892149565,TRUE
"Probe_4351--Probe_7096","Probe_4351","Probe_7096",0.876240678020745,TRUE,0.612885282547892,TRUE
"Probe_4351--Probe_4602","Probe_4351","Probe_4602",0.889315412625427,TRUE,0.663847638239015,TRUE
"Probe_4351--Probe_930","Probe_4351","Probe_930",0.863866402102912,TRUE,0.564506897891001,TRUE
"Probe_4351--Probe_9236","Probe_4351","Probe_9236",0.663968089505366,TRUE,0.147467007393384,TRUE
"Probe_4351--Probe_42","Probe_4351","Probe_42",0.773500469143274,TRUE,0.299583778436621,TRUE
"Probe_4351--Probe_7182","Probe_4351","Probe_7182",0.773500469143274,TRUE,0.299583778436621,TRUE
"Probe_4351--Probe_2799","Probe_4351","Probe_2799",0.891680319034925,TRUE,0.684447594250047,TRUE
"Probe_4351--Probe_5989","Probe_4351","Probe_5989",0.928387782999641,TRUE,0.917639148137495,TRUE
"Probe_4351--Probe_331","Probe_4351","Probe_331",0.908316783518706,TRUE,0.745055101014054,TRUE
"Probe_4351--Probe_746","Probe_4351","Probe_746",0.865254230178209,TRUE,0.5723651877801,TRUE
"Probe_4351--Probe_5320","Probe_4351","Probe_5320",0.906825545648143,TRUE,0.723104423438653,TRUE
"Probe_4351--Probe_3147","Probe_4351","Probe_3147",0.938501755603154,TRUE,0.848085202916725,TRUE
"Probe_4351--Probe_1277","Probe_4351","Probe_1277",0.922497268886918,TRUE,0.853824399173785,TRUE
"Probe_4351--Probe_2384","Probe_4351","Probe_2384",0.932356505207625,TRUE,0.806306139365074,TRUE
"Probe_4351--Probe_928","Probe_4351","Probe_928",0.907236369289377,TRUE,0.86226609708823,TRUE
"Probe_4351--Probe_8028","Probe_4351","Probe_8028",0.777944451577244,TRUE,0.459337750160726,TRUE
"Probe_4351--Probe_15809","Probe_4351","Probe_15809",0.867059202117084,TRUE,0.646132755222212,TRUE
"Probe_4351--Probe_3365","Probe_4351","Probe_3365",0.969827641242372,TRUE,0.91806636804638,TRUE
"Probe_4351--Probe_6729","Probe_4351","Probe_6729",0.859303670065358,TRUE,0.598674130642923,TRUE
"Probe_4351--Probe_1090","Probe_4351","Probe_1090",0.893455684259236,TRUE,0.67639761839064,TRUE
"Probe_4351--Probe_3539","Probe_4351","Probe_3539",0.941817502665514,TRUE,0.835624835319321,TRUE
"Probe_4351--Probe_6486","Probe_4351","Probe_6486",0.934766398320262,TRUE,0.820758712096984,TRUE
"Probe_4351--Probe_6813","Probe_4351","Probe_6813",0.960808654538163,TRUE,0.917251801178926,TRUE
"Probe_4351--Probe_13869","Probe_4351","Probe_13869",0.919118841691465,TRUE,0.843673256229656,TRUE
"Probe_4351--Probe_5186","Probe_4351","Probe_5186",0.936810127019815,TRUE,0.838112995176896,TRUE
"Probe_4351--Probe_3720","Probe_4351","Probe_3720",0.950143798026598,TRUE,0.862721274682322,TRUE
"Probe_4351--Probe_6142","Probe_4351","Probe_6142",0.824997559638796,TRUE,0.537382688421079,TRUE
"Probe_4351--Probe_3909","Probe_4351","Probe_3909",0.926429592174869,TRUE,0.890419542965443,TRUE
"Probe_4351--Probe_11812","Probe_4351","Probe_11812",0.504863968276694,TRUE,-0.134814266443378,TRUE
"Probe_4351--Probe_2452","Probe_4351","Probe_2452",0.92572879838332,TRUE,0.810907029338306,TRUE
"Probe_4351--Probe_7001","Probe_4351","Probe_7001",0.207787915719872,TRUE,-0.213925035482811,TRUE
"Probe_7096--Probe_4602","Probe_7096","Probe_4602",0.959788483331608,TRUE,0.819221103451452,TRUE
"Probe_7096--Probe_930","Probe_7096","Probe_930",0.949579844140409,TRUE,0.703288020257881,TRUE
"Probe_7096--Probe_9236","Probe_7096","Probe_9236",0.858972591120381,TRUE,0.608248864351149,TRUE
